FILENAME:   ../instances_new/flowersnark/flowersnark47_3.cip
SETTINGS:   settings_final_nopeek_norelabel
TIMELIMIT:  7200
OUTPUTNAME: final_flowersnark__settings_final_nopeek_norelabel__0__
BINNAME:    bin/sbcs.linux.x86_64.gnu.opt.cpx
BASENAME:   flowersnark47_3.cip
SEED:       0
@01 ../instances_new/flowersnark/flowersnark47_3.cip ===========
@02 flowersnark47_3.cip
@03 1667917827
SCIP version 8.0.2 [precision: 8 byte] [memory: block] [mode: optimized] [LP solver: CPLEX 20.1.0.0] [GitHash: 5f0473c]
Copyright (C) 2002-2022 Konrad-Zuse-Zentrum fuer Informationstechnik Berlin (ZIB)

Symretope propagation methods - (c) Jasper van Doornmalen, Christopher Hojny.
[GitHash: 2fd0484]

reading parameter file <../settings/settings_final_nopeek_norelabel.set> ...

Changed settings:
limits/time = 7200
misc/usesymmetry = 1
constraints/orbisack/sepafreq = -1
constraints/symresack/sepafreq = -1
propagating/symmetry/addsymresacks = TRUE
propagating/symmetry/detectsubgroups = FALSE
propagating/symmetry/relabelsymretopes = 0
propagating/symmetry/ofsymcomptiming = 0
constraints/symretope/sepafreq = -1
constraints/symretope/peek = FALSE


solving problem ...

original problem has 846 variables (846 bin, 0 int, 0 impl, 0 cont) and 846 constraints
presolving:
(round 1, exhaustive) 0 del vars, 0 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 846 upgd conss, 0 impls, 846 clqs
   (0.0s) probing: 51/846 (6.0%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (0.0s) probing aborted: 50/50 successive totally useless probings
   (0.0s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.0s) symmetry computation finished: 5 generators found (max: 1500, log10 of symmetry group size: 3.1)
(round 2, exhaustive) 7 del vars, 0 del conss, 5 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 846 upgd conss, 0 impls, 843 clqs
(round 3, fast)       16 del vars, 7 del conss, 5 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 846 upgd conss, 0 impls, 839 clqs
(round 4, medium)     22 del vars, 7 del conss, 5 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 846 upgd conss, 0 impls, 835 clqs
(round 5, fast)       31 del vars, 15 del conss, 5 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 846 upgd conss, 0 impls, 831 clqs
   (0.0s) probing: 56/846 (6.6%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (0.0s) probing aborted: 50/50 successive totally useless probings
presolving (6 rounds: 6 fast, 4 medium, 3 exhaustive):
 31 deleted vars, 15 deleted constraints, 5 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 831 cliques
presolved problem has 825 variables (825 bin, 0 int, 0 impl, 0 cont) and 836 constraints
    831 constraints of type <setppc>
      2 constraints of type <orbisack>
      2 constraints of type <orbitope>
      1 constraints of type <symretope>
transformed objective value is always integral (scale: 1)
Presolving Time: 0.02

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  0.1s|     1 |     0 |   330 |     - |    15M |   0 | 825 | 879 | 831 |   0 |  0 |  42 |   0 | 0.000000e+00 |      --      |    Inf | unknown
  0.2s|     1 |     0 |  1235 |     - |    16M |   0 | 825 |1080 | 836 |   5 |  1 |  43 |   0 | 0.000000e+00 |      --      |    Inf | unknown
  0.3s|     1 |     0 |  1328 |     - |    18M |   0 | 825 |1083 | 840 |   9 |  2 |  46 |   0 | 0.000000e+00 |      --      |    Inf | unknown
  0.3s|     1 |     0 |  1487 |     - |    19M |   0 | 825 |1084 | 847 |  16 |  3 |  47 |   0 | 0.000000e+00 |      --      |    Inf | unknown
  0.3s|     1 |     0 |  1646 |     - |    20M |   0 | 825 |1086 | 853 |  22 |  4 |  49 |   0 | 0.000000e+00 |      --      |    Inf | unknown
  0.4s|     1 |     0 |  1844 |     - |    21M |   0 | 825 |1087 | 858 |  27 |  5 |  50 |   0 | 0.000000e+00 |      --      |    Inf | unknown
  0.5s|     1 |     0 |  2082 |     - |    24M |   0 | 825 |1088 | 863 |  32 |  6 |  51 |   0 | 0.000000e+00 |      --      |    Inf | unknown
  0.5s|     1 |     0 |  2180 |     - |    29M |   0 | 825 |1089 | 864 |  33 |  7 |  52 |   0 | 0.000000e+00 |      --      |    Inf | unknown
  0.6s|     1 |     0 |  2292 |     - |    32M |   0 | 825 |1090 | 868 |  37 |  8 |  53 |   0 | 0.000000e+00 |      --      |    Inf | unknown
  0.7s|     1 |     0 |  2640 |     - |    36M |   0 | 825 |1091 | 872 |  41 |  9 |  54 |   0 | 0.000000e+00 |      --      |    Inf | unknown
  0.8s|     1 |     0 |  2796 |     - |    39M |   0 | 825 |1092 | 875 |  44 | 10 |  55 |   0 | 0.000000e+00 |      --      |    Inf | unknown
  0.8s|     1 |     0 |  2942 |     - |    39M |   0 | 825 |1093 | 880 |  49 | 11 |  56 |   0 | 0.000000e+00 |      --      |    Inf | unknown
  1.1s|     1 |     2 |  2942 |     - |    39M |   0 | 825 |1097 | 880 |  49 | 11 |  60 |  11 | 0.000000e+00 |      --      |    Inf | unknown
  3.3s|   100 |    50 | 16368 | 136.0 |    43M |  26 | 825 |1383 | 857 |  69 |  1 | 346 |  11 | 0.000000e+00 |      --      |    Inf | unknown
  5.2s|   200 |   106 | 24397 | 108.0 |    43M |  32 | 825 |1832 | 857 |  70 |  1 | 795 |  11 | 0.000000e+00 |      --      |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  5.6s|   300 |   144 | 27876 |  83.5 |    44M |  34 | 825 |2271 | 857 |  70 |  1 |1234 |  11 | 0.000000e+00 |      --      |    Inf | unknown
  5.8s|   400 |   170 | 30996 |  70.4 |    44M |  35 | 825 |2612 |   0 |  72 |  0 |1575 |  11 | 0.000000e+00 |      --      |    Inf | unknown
  6.0s|   500 |   166 | 33110 |  60.5 |    44M |  35 | 825 |3040 | 857 |  73 |  1 |2017 |  11 | 0.000000e+00 |      --      |    Inf | unknown
  6.2s|   600 |   152 | 35117 |  53.8 |    45M |  36 | 825 |3512 |   0 |  73 |  0 |2509 |  11 | 0.000000e+00 |      --      |    Inf | unknown
  6.4s|   700 |   181 | 37535 |  49.5 |    45M |  37 | 825 |4085 | 857 |  73 |  1 |3092 |  11 | 0.000000e+00 |      --      |    Inf | unknown
  6.6s|   800 |   206 | 40357 |  46.9 |    46M |  37 | 825 |4635 | 857 |  73 |  1 |3655 |  11 | 0.000000e+00 |      --      |    Inf | unknown
  6.9s|   900 |   205 | 42992 |  44.6 |    46M |  39 | 825 |5145 | 857 |  73 |  1 |4205 |  11 | 0.000000e+00 |      --      |    Inf | unknown
  7.1s|  1000 |   198 | 44793 |  41.9 |    46M |  39 | 825 |5531 | 857 |  73 |  1 |4725 |  11 | 0.000000e+00 |      --      |    Inf | unknown
  8.5s|  1100 |   230 | 50336 |  43.2 |    46M |  39 | 825 |5546 | 857 |  73 |  1 |5001 |  11 | 0.000000e+00 |      --      |    Inf | unknown
  8.8s|  1200 |   246 | 54564 |  43.1 |    47M |  39 | 825 |5413 | 857 |  74 |  1 |5339 |  11 | 0.000000e+00 |      --      |    Inf | unknown
  9.1s|  1300 |   258 | 57607 |  42.1 |    47M |  39 | 825 |5174 | 857 |  74 |  1 |5775 |  11 | 0.000000e+00 |      --      |    Inf | unknown
  9.3s|  1400 |   258 | 60756 |  41.4 |    47M |  39 | 825 |4958 | 857 |  74 |  1 |6133 |  11 | 0.000000e+00 |      --      |    Inf | unknown
  9.6s|  1500 |   267 | 63657 |  40.5 |    47M |  39 | 825 |4516 | 857 |  74 |  1 |6430 |  11 | 0.000000e+00 |      --      |    Inf | unknown
 10.2s|  1600 |   277 | 67055 |  40.1 |    47M |  39 | 825 |3982 | 857 |  74 |  1 |6746 |  11 | 0.000000e+00 |      --      |    Inf | unknown
 10.5s|  1700 |   296 | 70496 |  39.8 |    47M |  39 | 825 |3835 | 857 |  74 |  0 |7065 |  11 | 0.000000e+00 |      --      |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 10.8s|  1800 |   306 | 73617 |  39.3 |    47M |  39 | 825 |3637 | 857 |  74 |  1 |7444 |  11 | 0.000000e+00 |      --      |    Inf | unknown
 11.5s|  1900 |   310 | 76386 |  38.7 |    47M |  39 | 825 |3525 | 857 |  74 |  1 |7801 |  11 | 0.000000e+00 |      --      |    Inf | unknown
 12.0s|  2000 |   343 | 80876 |  39.0 |    47M |  39 | 825 |3649 |   0 |  74 |  0 |8331 |  11 | 0.000000e+00 |      --      |    Inf | unknown
 12.7s|  2100 |   356 | 84577 |  38.9 |    47M |  39 | 825 |3655 | 857 |  74 |  1 |8715 |  11 | 0.000000e+00 |      --      |    Inf | unknown
 14.2s|  2200 |   435 | 89779 |  39.5 |    48M |  39 | 825 |3694 | 857 |  74 |  1 |9351 |  11 | 0.000000e+00 |      --      |    Inf | unknown
 14.5s|  2300 |   489 | 93141 |  39.3 |    48M |  39 | 825 |4018 | 857 |  74 |  1 |9860 |  11 | 0.000000e+00 |      --      |    Inf | unknown
 14.7s|  2400 |   494 | 95364 |  38.5 |    48M |  39 | 825 |4369 | 857 |  74 |  1 |  10k|  11 | 0.000000e+00 |      --      |    Inf | unknown
 15.0s|  2500 |   517 | 98251 |  38.2 |    48M |  39 | 825 |4613 | 857 |  74 |  1 |  10k|  11 | 0.000000e+00 |      --      |    Inf | unknown
 15.2s|  2600 |   534 |100974 |  37.7 |    48M |  39 | 825 |4746 | 857 |  74 |  0 |  11k|  11 | 0.000000e+00 |      --      |    Inf | unknown
 15.5s|  2700 |   544 |103661 |  37.3 |    49M |  39 | 825 |4978 |   0 |  74 |  0 |  11k|  11 | 0.000000e+00 |      --      |    Inf | unknown
 15.7s|  2800 |   566 |106623 |  37.1 |    49M |  39 | 825 |5192 |   0 |  74 |  0 |  12k|  11 | 0.000000e+00 |      --      |    Inf | unknown
 15.9s|  2900 |   556 |109139 |  36.6 |    49M |  39 | 825 |5368 |   0 |  74 |  0 |  12k|  11 | 0.000000e+00 |      --      |    Inf | unknown
 16.2s|  3000 |   555 |111314 |  36.1 |    49M |  39 | 825 |5572 | 857 |  74 |  1 |  13k|  11 | 0.000000e+00 |      --      |    Inf | unknown
 16.4s|  3100 |   565 |114155 |  35.9 |    49M |  39 | 825 |5415 | 857 |  74 |  1 |  13k|  11 | 0.000000e+00 |      --      |    Inf | unknown
 16.6s|  3200 |   561 |116102 |  35.4 |    49M |  39 | 825 |5552 |   0 |  74 |  0 |  14k|  11 | 0.000000e+00 |      --      |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 16.9s|  3300 |   560 |118502 |  35.0 |    49M |  39 | 825 |5370 | 857 |  74 |  1 |  14k|  11 | 0.000000e+00 |      --      |    Inf | unknown
 17.1s|  3400 |   558 |121042 |  34.8 |    49M |  39 | 825 |5324 | 857 |  74 |  1 |  15k|  11 | 0.000000e+00 |      --      |    Inf | unknown
 17.4s|  3500 |   577 |123760 |  34.5 |    49M |  39 | 825 |5490 | 857 |  74 |  1 |  15k|  11 | 0.000000e+00 |      --      |    Inf | unknown
 17.6s|  3600 |   581 |126645 |  34.4 |    49M |  39 | 825 |5264 | 857 |  74 |  1 |  15k|  11 | 0.000000e+00 |      --      |    Inf | unknown
